batch_id,announcement_id,stock_code,stock_name,title,publish_time,announcement_type_raw,announcement_type,action,need_ai,need_pdf,pre_score,matched_keywords,event_type,primary_theme_id,primary_theme_name,secondary_theme_id,secondary_theme_name,trade_priority,final_score,risk_flags,signal_direction,risk_priority,pdf_parsed,pdf_unparsed_score_cap,pdf_download_status,pdf_parse_status,pdf_text_length,pdf_extraction_method,related_stocks_count,validation_errors,postprocess_notes,error_tags,processing_status
cninfo_20260614_191450,1225370211,600337.SH,ST美克,美克国际家居用品股份有限公司关于召开2026年第二次临时股东会的通知,2026-06-15T00:00:00,01010503||010113||011901,shareholder_meeting_notice,archive,False,False,8,临时股东会,shareholder_meeting_notice,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370210,605298.SH,必得科技,江苏必得科技股份有限公司关于公司股东协议转让股份的公告,2026-06-15T00:00:00,01010503||010113||011501,unclassified,watch,False,False,18,,unclassified,,,,,watch,18,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370209,600337.SH,ST美克,美克国际家居用品股份有限公司第八届董事会第四十三次会议决议公告,2026-06-15T00:00:00,01010503||010113||01239901,board_resolution,archive,False,False,15,董事会第,board_resolution,,,,,watch,15,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370208,601567.SH,三星电气,三星电气关于向香港联交所递交H股发行上市的申请并刊发申请资料的公告,2026-06-15T00:00:00,01010501||010113||012399,unclassified,watch,False,False,18,,unclassified,,,,,watch,18,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370207,600818.SH,ST中路,关于持股5%以上股东权益变动触及1%刻度的提示性公告,2026-06-15T00:00:00,01010503||010113||011501,shareholder_change,watch,False,False,40,持股5%以上股东权益变动,shareholder_change,,,,,watch,40,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370206,002718.SZ,友邦吊顶,关于购买董事、高级管理人员责任险的公告,2026-06-15T00:00:00,01010503||010112||012399,director_liability_insurance,archive,False,False,8,购买董事、高级管理人员责任险,director_liability_insurance,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370205,002718.SZ,友邦吊顶,信息披露管理制度（2026年修订）,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370204,002718.SZ,友邦吊顶,对外投资管理制度（2026年修订）,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370203,002718.SZ,友邦吊顶,对外担保管理制度（2026年修订）,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370202,002718.SZ,友邦吊顶,关联交易管理制度（2026年修订）,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370201,002718.SZ,友邦吊顶,防范控股股东及关联方占用公司资金专项管理制度,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370200,002718.SZ,友邦吊顶,股东会累积投票制实施细则（2026年修订）,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,8,实施细则,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370199,002718.SZ,友邦吊顶,募集资金使用管理制度（2026年修订）,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370198,002718.SZ,友邦吊顶,董事会提名委员会工作细则（2026年修订）,2026-06-15T00:00:00,01010503||010112||013105||013199,governance_policy_revision,archive,False,False,8,工作细则,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370197,002718.SZ,友邦吊顶,董事会审计委员会工作细则（2026年修订）,2026-06-15T00:00:00,01010503||010112||013105||013199,governance_policy_revision,archive,False,False,8,工作细则,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370196,002718.SZ,友邦吊顶,董事会战略委员会工作细则（2026年修订）,2026-06-15T00:00:00,01010503||010112||013105||013199,governance_policy_revision,archive,False,False,8,工作细则,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370195,002718.SZ,友邦吊顶,董事会薪酬与考核委员会工作细则（2026年修订）,2026-06-15T00:00:00,01010503||010112||013105||013199,governance_policy_revision,archive,False,False,8,工作细则,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370194,002718.SZ,友邦吊顶,总经理工作细则（2026年修订）,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,8,工作细则,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370193,002718.SZ,友邦吊顶,董事、高级管理人员离职管理制度（2026年修订）,2026-06-15T00:00:00,01010503||010112||013105||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370192,002718.SZ,友邦吊顶,董事会秘书工作细则（2026年修订）,2026-06-15T00:00:00,01010503||010112||013105||013199,governance_policy_revision,archive,False,False,8,工作细则,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370191,002718.SZ,友邦吊顶,重大信息内部报告制度（2026年修订）,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,5,重大信息内部报告制度,governance_policy_revision,,,,,watch,5,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370190,002718.SZ,友邦吊顶,舆情管理制度（2026年修订）,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370189,002718.SZ,友邦吊顶,内幕信息知情人登记管理制度（2026年修订）,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370188,002718.SZ,友邦吊顶,董事、高级管理人员所持公司股份及其变动管理办法（2026年修订）,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,8,管理办法,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370187,002718.SZ,友邦吊顶,董事、高级管理人员薪酬管理制度（2026年修订）,2026-06-15T00:00:00,01010503||010112||013105||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370186,002718.SZ,友邦吊顶,关于召开2026年第三次临时股东会的通知,2026-06-15T00:00:00,01010503||010112||011901,shareholder_meeting_notice,archive,False,False,8,临时股东会,shareholder_meeting_notice,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370185,002718.SZ,友邦吊顶,第七届董事会第二次会议决议公告,2026-06-15T00:00:00,01010503||010112||01239901,board_resolution,archive,False,False,15,董事会第,board_resolution,,,,,watch,15,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370184,000828.SZ,东莞控股,公司董事、高级管理人员薪酬管理制度,2026-06-15T00:00:00,01010503||010112||013105||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370183,000828.SZ,东莞控股,公司债券募集资金管理制度,2026-06-15T00:00:00,01010503||010112||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370182,000828.SZ,东莞控股,关于召开2026年第二次临时股东会的通知,2026-06-15T00:00:00,01010503||010112||011901,shareholder_meeting_notice,archive,False,False,8,临时股东会,shareholder_meeting_notice,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370181,000828.SZ,东莞控股,第九届董事会第三次会议决议公告,2026-06-15T00:00:00,01010503||010112||01239901,board_resolution,archive,False,False,15,董事会第,board_resolution,,,,,watch,15,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370180,000710.SZ,贝瑞基因,关于聘请2026年度审计机构的公告,2026-06-15T00:00:00,01010503||010112||012301,audit_institution_change,archive,False,False,15,聘请2026年度审计机构,audit_institution_change,,,,,watch,15,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370179,000710.SZ,贝瑞基因,董事、高级管理人员绩效考核与薪酬激励制度,2026-06-15T00:00:00,01010503||010112||012325||013105||013199,routine_unclassified,archive,False,False,10,流程类未分类,routine_unclassified,,,,,watch,10,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370178,000710.SZ,贝瑞基因,关于提名非独立董事候选人的公告,2026-06-15T00:00:00,01010503||010112||012399,director_candidate_nomination,archive,False,False,15,提名非独立董事候选人,director_candidate_nomination,,,,,watch,15,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370177,000710.SZ,贝瑞基因,关于召开2026年第一次临时股东会的通知,2026-06-15T00:00:00,01010503||010112||011901,shareholder_meeting_notice,archive,False,False,8,临时股东会,shareholder_meeting_notice,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370176,000710.SZ,贝瑞基因,关于将前次股东会未获通过提案再次提交股东会审议的说明公告,2026-06-15T00:00:00,01010503||010112||011999,unclassified,watch,False,False,18,,unclassified,,,,,watch,18,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370175,000710.SZ,贝瑞基因,第十届董事会第二十三次会议决议公告,2026-06-15T00:00:00,01010503||010112||01239901,board_resolution,archive,False,False,15,董事会第,board_resolution,,,,,watch,15,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370174,002182.SZ,宝武镁业,宝武镁业董事及高级管理人员薪酬管理制度（2026年6月）,2026-06-15T00:00:00,01010503||010112||013105||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370173,002182.SZ,宝武镁业,关于召开2026年第一次临时股东会的通知,2026-06-15T00:00:00,01010503||010112||011901,shareholder_meeting_notice,archive,False,False,8,临时股东会,shareholder_meeting_notice,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370172,002182.SZ,宝武镁业,第七届董事会第十六次会议决议公告,2026-06-15T00:00:00,01010503||010112||01239901,board_resolution,archive,False,False,15,董事会第,board_resolution,,,,,watch,15,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370171,000030.SZ,富奥股份,对外担保公告,2026-06-15T00:00:00,01010503||010112||011711,external_guarantee,watch,True,True,55,对外担保公告,external_guarantee,auto_parts,汽车零部件,,,candidate,55,guarantee_risk,mixed,watch,False,65,not_required,not_required,0,,1,,"当前阶段：标题级处理，未进行PDF全文解析,标题级未解析PDF，评分上限65",,success
cninfo_20260614_191450,1225370170,000030.SZ,富奥股份,关于召开2026年第三次临时股东会的通知,2026-06-15T00:00:00,01010503||010112||011901,shareholder_meeting_notice,archive,False,False,8,临时股东会,shareholder_meeting_notice,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370169,000030.SZ,富奥股份,董事会决议公告,2026-06-15T00:00:00,01010503||010112||01239901,board_resolution,archive,False,False,15,董事会决议,board_resolution,,,,,watch,15,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370168,000758.SZ,中色股份,关于控股子公司赤峰中色白音诺尔矿业有限公司投资165万吨年铅锌矿采选扩建项目的进展公告,2026-06-15T00:00:00,01010503||010112||011705,project_expansion_progress,analyze,True,True,75,扩建项目,project_expansion_progress,nonferrous_metals,有色金属,lead_zinc,铅锌,high,75,,positive,none,False,75,not_required,not_required,0,,1,,"当前阶段：标题级处理，未进行PDF全文解析,标题级未解析PDF，评分上限75",,success
cninfo_20260614_191450,1225370167,301178.SZ,天亿马,广东天亿马信息产业股份有限公司董事、高级管理人员薪酬与考核管理制度,2026-06-15T00:00:00,01010503||010112||010115||013105||013199,governance_policy_revision,archive,False,False,8,管理制度,governance_policy_revision,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370166,301178.SZ,天亿马,广东天亿马信息产业股份有限公司关于召开2026年第二次临时股东会的通知,2026-06-15T00:00:00,01010503||010112||010115||011901,shareholder_meeting_notice,archive,False,False,8,临时股东会,shareholder_meeting_notice,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370165,301178.SZ,天亿马,第四届董事会第八次会议决议公告,2026-06-15T00:00:00,01010503||010112||010115||01239901,board_resolution,archive,False,False,15,董事会第,board_resolution,,,,,watch,15,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370164,300121.SZ,阳谷华泰,关于公司发生安全事故的公告,2026-06-15T00:00:00,01010501||010112||010115||012399,safety_accident,risk_review,True,True,85,安全事故,safety_accident,chemical_materials,化工材料,chemical_safety,化工安全,watch,85,"safety_accident,production_disruption_risk,chemical_safety_risk",negative,urgent,False,,not_required,not_required,0,,1,,"当前阶段：标题级处理，未进行PDF全文解析,安全事故标题级：保持风险评分但需PDF验证影响",,success
